opp_id,rep_id,product_id,region_id,channel_id,stage,deal_value,deal_value_flag,created_date_id,close_date_id
OPP00377,REP023,PRD05,4,1,Closed Lost,1504.82,OK,20260605,20260710
OPP00378,REP009,PRD07,3,2,Proposal,44.51,OK,20260626,
OPP00379,REP023,PRD14,4,1,Proposal,118.22,OK,20251030,
OPP00380,REP011,PRD13,4,5,Qualified,44.25,OK,20260607,
OPP00381,REP018,PRD02,5,4,Lead,126.43,OK,20251117,
OPP00382,REP036,PRD15,5,1,Lead,134.57,OK,20260813,
OPP00383,REP020,PRD12,4,2,Lead,142.57,OK,20260129,
OPP00384,REP020,PRD15,4,4,Lead,1674.61,OK,20260826,
OPP00385,REP025,PRD09,1,1,Closed Lost,806.66,OK,20260714,20260828
OPP00386,REP038,PRD01,5,2,Closed Won,24.73,OK,20260607,20260826
OPP00387,REP031,PRD05,3,2,Lead,182.84,OK,20260128,
OPP00388,REP023,PRD02,4,2,Qualified,503.68,OK,20260311,
OPP00389,REP016,PRD03,2,1,Qualified,178.4,OK,20260110,
OPP00390,REP026,PRD10,3,2,Qualified,26.25,OK,20250909,
OPP00391,REP014,PRD10,2,1,Qualified,54.03,OK,20260205,
OPP00392,REP036,PRD06,5,1,Lead,624.89,OK,20260619,
OPP00393,REP004,PRD10,5,1,Qualified,59.46,OK,20260109,
OPP00394,REP033,PRD07,4,1,Lead,53.77,OK,20260629,
OPP00395,REP014,PRD06,2,5,Lead,350.44,OK,20260424,
OPP00396,REP004,PRD09,5,1,Lead,1037.2,OK,20260322,
OPP00397,REP024,PRD07,1,4,Closed Won,52.58,OK,20250726,20260813
OPP00398,REP030,PRD07,4,2,Qualified,163.98,OK,20260313,
OPP00399,REP031,PRD09,3,1,Proposal,133.29,OK,20251122,
OPP00400,REP006,PRD15,2,5,Lead,654.24,OK,20260717,
OPP00401,REP028,PRD06,2,1,Qualified,164.82,OK,20251215,
OPP00402,REP007,PRD02,3,4,Lead,348.55,OK,20260405,
OPP00403,REP023,PRD01,4,4,Qualified,15.41,OK,20260120,
OPP00404,REP034,PRD15,1,3,Closed Lost,930.29,OK,20260325,20260518
OPP00405,REP005,PRD04,5,2,Qualified,28.47,OK,20260203,
OPP00406,REP013,PRD05,5,2,Lead,2933.63,OK,20250711,
OPP00407,REP015,PRD04,4,2,Lead,198.96,OK,20260809,
OPP00408,REP014,PRD01,2,3,Proposal,76.31,OK,20251129,
OPP00409,REP005,PRD13,5,1,Lead,413.78,OK,20250908,
OPP00410,REP022,PRD13,5,1,Qualified,214.47,OK,20260107,
OPP00411,REP027,PRD13,3,3,Lead,38.85,OK,20260515,
OPP00412,REP005,PRD07,5,2,Lead,43.87,OK,20260718,
OPP00413,REP017,PRD05,4,1,Qualified,1564.86,OK,20260106,
OPP00414,REP009,PRD04,3,5,Qualified,53.16,OK,20260708,
OPP00415,REP031,PRD01,3,2,Closed Lost,63.66,OK,20260720,20260810
OPP00416,REP018,PRD14,5,1,Lead,53.5,OK,20250717,
OPP00417,REP037,PRD03,3,2,Closed Won,629.84,OK,20250914,20260106
OPP00418,REP003,PRD03,3,1,Closed Won,869.79,OK,20251223,20260529
OPP00419,REP019,PRD11,1,2,Lead,108.67,OK,20260108,
OPP00420,REP013,PRD02,5,3,Closed Won,121.98,OK,20260226,20260704
OPP00421,REP039,PRD14,1,2,Qualified,64.44,OK,20260416,
OPP00422,REP038,PRD04,5,2,Closed Won,24.17,OK,20260706,20260828
OPP00423,REP029,PRD13,4,1,Qualified,291.63,OK,20260820,
OPP00424,REP004,PRD15,5,2,Lead,1957.2,OK,20260328,
OPP00425,REP026,PRD07,3,2,Lead,54.22,OK,20260530,
OPP00426,REP025,PRD07,1,2,Qualified,27.67,OK,20260317,
OPP00427,REP039,PRD05,1,1,Lead,91.18,OK,20260403,
OPP00428,REP018,PRD14,5,2,Closed Won,91.0,OK,20260621,20260717
OPP00429,REP031,PRD05,3,5,Closed Won,3261.99,OK,20260227,20260416
OPP00430,REP008,PRD02,3,4,Closed Lost,146.05,OK,20251230,20260214
OPP00431,REP036,PRD09,5,2,Lead,12.87,OK,20251130,
OPP00432,REP031,PRD04,3,4,Lead,32.06,OK,20260306,
OPP00433,REP038,PRD14,5,1,Qualified,88.29,OK,20251004,
OPP00434,REP032,PRD08,4,1,Closed Won,2379.05,OK,20260824,20260902
OPP00435,REP002,PRD04,5,4,Qualified,21.85,OK,20251124,
OPP00436,REP002,PRD03,5,2,Lead,534.73,OK,20251129,
OPP00437,REP019,PRD01,1,3,Proposal,60.71,OK,20251219,
OPP00438,REP016,PRD07,2,2,Closed Won,183.6,OK,20260715,20260810
OPP00439,REP009,PRD05,3,2,Lead,584.34,OK,20260815,
OPP00440,REP034,PRD11,1,4,Qualified,3284.07,OK,20260208,
OPP00441,REP030,PRD10,4,1,Qualified,170.52,OK,20250920,
OPP00442,REP001,PRD09,4,1,Closed Won,307.45,OK,20251201,20260326
OPP00443,REP033,PRD12,4,2,Closed Won,192.31,OK,20251227,20260516
OPP00444,REP003,PRD10,3,3,Lead,49.02,OK,20251120,
OPP00445,REP014,PRD06,2,2,Closed Won,401.99,OK,20260223,20260225
OPP00446,REP040,PRD10,2,1,Lead,75.24,OK,20260822,
OPP00447,REP008,PRD10,3,2,Proposal,21.14,OK,20251010,
OPP00448,REP013,PRD11,5,1,Closed Lost,278.36,OK,20260202,20260219
OPP00449,REP024,PRD12,1,2,Qualified,131.76,OK,20250815,
OPP00450,REP018,PRD06,5,5,Closed Won,76.09,OK,20260215,20260405
OPP00451,REP036,PRD03,5,4,Proposal,440.57,OK,20260720,
OPP00452,REP003,PRD01,3,4,Lead,69.88,OK,20250921,
OPP00453,REP033,PRD14,4,1,Lead,43.21,OK,20250713,
OPP00454,REP040,PRD14,2,1,Lead,84.49,OK,20260209,
OPP00455,REP029,PRD13,4,3,Proposal,160.21,OK,20260703,
OPP00456,REP026,PRD12,3,1,Proposal,762.56,OK,20260710,
OPP00457,REP011,PRD13,4,2,Closed Lost,243.68,OK,20260611,20260714
OPP00458,REP002,PRD03,5,2,Proposal,21.97,OK,20251124,
OPP00459,REP039,PRD11,1,4,Lead,568.52,OK,20250812,
OPP00460,REP009,PRD14,3,3,Closed Lost,56.97,OK,20260116,20260720
OPP00461,REP033,PRD10,4,4,Proposal,44.62,OK,20250930,
OPP00462,REP040,PRD05,2,1,Qualified,1644.12,OK,20250823,
OPP00463,REP039,PRD06,1,1,Qualified,619.64,OK,20260511,
OPP00464,REP019,PRD05,1,1,Qualified,1675.83,OK,20260720,
OPP00465,REP023,PRD01,4,2,Proposal,91.21,OK,20250830,
OPP00466,REP009,PRD10,3,2,Qualified,55.38,OK,20250814,
OPP00467,REP040,PRD08,2,1,Qualified,235.75,OK,20251029,
OPP00468,REP033,PRD07,4,2,Qualified,55.66,OK,20251027,
OPP00469,REP023,PRD05,4,1,Closed Lost,2644.28,OK,20260224,20260312
OPP00470,REP027,PRD10,3,2,Qualified,48.18,OK,20260112,
OPP00471,REP017,PRD08,4,3,Qualified,1262.21,OK,20251004,
OPP00472,REP008,PRD08,3,5,Lead,792.47,OK,20260523,
OPP00473,REP004,PRD13,5,2,Lead,53.0,OK,20251226,
OPP00474,REP023,PRD12,4,5,Closed Won,43.58,OK,20260813,20260822
OPP00475,REP006,PRD09,2,4,Closed Lost,348.5,OK,20260618,20260730
OPP00476,REP009,PRD09,3,5,Lead,353.11,OK,20260219,
OPP00477,REP020,PRD14,4,4,Qualified,17.14,OK,20260602,
OPP00478,REP022,PRD15,5,2,Lead,206.09,OK,20260226,
OPP00479,REP014,PRD06,2,1,Lead,742.14,OK,20250819,
OPP00480,REP018,PRD01,5,4,Qualified,30.39,OK,20250919,
OPP00481,REP018,PRD14,5,2,Proposal,5.61,OK,20251212,
OPP00482,REP037,PRD14,3,3,Lead,23.07,OK,20251214,
OPP00483,REP025,PRD01,1,2,Lead,22.22,OK,20260125,
OPP00484,REP037,PRD03,3,2,Qualified,348.16,OK,20250905,
OPP00485,REP005,PRD08,5,5,Lead,9024.68,OK,20251102,
OPP00486,REP017,PRD01,4,4,Qualified,36.11,OK,20260106,
OPP00487,REP031,PRD14,3,5,Proposal,41.99,OK,20251116,
OPP00488,REP038,PRD14,5,5,Qualified,121.1,OK,20250831,
OPP00489,REP007,PRD15,3,5,Closed Won,905.67,OK,20251102,20251103
OPP00490,REP036,PRD15,5,4,Lead,2141.96,OK,20260517,
OPP00491,REP005,PRD05,5,4,Lead,435.77,OK,20260618,
OPP00492,REP006,PRD07,2,1,Qualified,259.06,OK,20260703,
OPP00493,REP024,PRD13,1,1,Proposal,210.22,OK,20260215,
OPP00494,REP016,PRD02,2,2,Proposal,267.34,OK,20250729,
OPP00495,REP004,PRD04,5,4,Qualified,45.81,OK,20251230,
OPP00496,REP020,PRD09,4,3,Closed Won,583.56,OK,20260212,20260601
OPP00497,REP035,PRD02,3,3,Proposal,224.59,OK,20260621,
OPP00498,REP027,PRD15,3,5,Closed Won,1230.95,REVIEW,20250828,20260521
OPP00499,REP014,PRD05,2,3,Lead,272.41,OK,20260101,
OPP00500,REP012,PRD14,3,1,Qualified,107.34,OK,20260125,
OPP00501,REP018,PRD10,5,5,Qualified,25.37,OK,20251204,
OPP00502,REP005,PRD12,5,5,Lead,203.0,OK,20260530,
OPP00503,REP019,PRD03,1,5,Lead,1154.84,OK,20251001,
OPP00504,REP033,PRD07,4,2,Qualified,32.51,OK,20260830,
OPP00505,REP008,PRD15,3,1,Closed Won,1499.83,OK,20251225,20260902
OPP00506,REP007,PRD07,3,5,Closed Lost,65.31,OK,20251027,20260207
OPP00507,REP033,PRD02,4,2,Proposal,73.29,OK,20251022,
OPP00508,REP020,PRD08,4,1,Qualified,1705.2,OK,20250828,
OPP00509,REP001,PRD03,4,3,Closed Won,457.43,OK,20250819,20251022
OPP00510,REP014,PRD10,2,4,Lead,78.38,OK,20260227,
OPP00511,REP023,PRD01,4,1,Closed Won,203.6,OK,20260213,20260802
OPP00512,REP008,PRD03,3,1,Lead,492.5,OK,20251008,
OPP00513,REP011,PRD03,4,3,Qualified,166.1,OK,20260703,
OPP00514,REP024,PRD01,1,5,Qualified,70.99,OK,20260225,
OPP00515,REP032,PRD04,4,2,Lead,112.4,OK,20260512,
OPP00516,REP003,PRD07,3,4,Lead,251.47,OK,20260131,
OPP00517,REP031,PRD11,3,2,Proposal,4832.76,OK,20260727,
OPP00518,REP012,PRD09,3,3,Qualified,696.61,OK,20260827,
OPP00519,REP024,PRD12,1,4,Qualified,170.54,OK,20260722,
OPP00520,REP010,PRD03,5,2,Lead,468.35,OK,20260609,
OPP00521,REP022,PRD11,5,2,Qualified,6012.7,OK,20250904,
OPP00522,REP040,PRD11,2,4,Closed Won,385.18,OK,20250803,20260704
OPP00523,REP007,PRD02,3,2,Lead,173.01,OK,20260311,
OPP00524,REP012,PRD12,3,2,Lead,127.25,OK,20260114,
OPP00525,REP025,PRD15,1,3,Lead,892.9,OK,20250724,
OPP00526,REP036,PRD10,5,1,Closed Lost,42.87,OK,20250912,20251209
OPP00527,REP025,PRD04,1,1,Closed Lost,64.67,OK,20250720,20260214
OPP00528,REP036,PRD14,5,4,Lead,80.17,OK,20250804,
OPP00529,REP007,PRD06,3,4,Qualified,398.54,OK,20251117,
OPP00530,REP019,PRD09,1,3,Closed Lost,1088.66,OK,20260704,20260823
OPP00531,REP020,PRD01,4,3,Closed Lost,66.62,OK,20260612,20260709
OPP00532,REP028,PRD11,2,4,Lead,525.56,OK,20251121,
OPP00533,REP031,PRD09,3,1,Lead,238.18,OK,20260607,
OPP00534,REP010,PRD08,5,2,Proposal,1328.74,OK,20260720,
OPP00535,REP014,PRD08,2,4,Closed Lost,1291.86,OK,20250912,20260313
OPP00536,REP038,PRD11,5,2,Qualified,265.83,OK,20260331,
OPP00537,REP010,PRD15,5,3,Closed Won,267.76,OK,20260517,20260720
OPP00538,REP001,PRD14,4,3,Qualified,101.87,OK,20260310,
OPP00539,REP039,PRD07,1,1,Proposal,111.05,OK,20250923,
OPP00540,REP034,PRD09,1,1,Closed Won,444.49,OK,20251105,20260313
OPP00541,REP032,PRD14,4,3,Qualified,26.9,OK,20260519,
OPP00542,REP016,PRD04,2,1,Qualified,51.5,OK,20260723,
OPP00543,REP034,PRD11,1,4,Lead,774.01,OK,20260212,
OPP00544,REP012,PRD03,3,5,Qualified,612.59,OK,20260511,
OPP00545,REP037,PRD06,3,4,Proposal,726.8,REVIEW,20250801,
OPP00546,REP008,PRD13,3,4,Qualified,186.46,OK,20260622,
OPP00547,REP036,PRD03,5,3,Qualified,1125.21,OK,20250910,
OPP00548,REP038,PRD12,5,1,Proposal,111.85,OK,20260305,
OPP00549,REP004,PRD04,5,5,Lead,76.69,OK,20260116,
OPP00550,REP004,PRD02,5,3,Closed Lost,251.14,OK,20260312,20260403
OPP00551,REP005,PRD11,5,4,Lead,1513.92,OK,20260513,
OPP00552,REP034,PRD04,1,4,Lead,101.97,OK,20260807,
OPP00553,REP006,PRD09,2,3,Proposal,273.61,OK,20250704,
OPP00554,REP035,PRD02,3,2,Proposal,425.68,OK,20260829,
OPP00555,REP031,PRD09,3,5,Lead,7.95,OK,20260627,
OPP00556,REP015,PRD09,4,2,Lead,178.14,OK,20260520,
OPP00557,REP025,PRD12,1,2,Lead,100.64,OK,20250815,
OPP00558,REP013,PRD04,5,1,Qualified,78.0,OK,20251126,
OPP00559,REP019,PRD13,1,5,Qualified,565.06,OK,20260810,
OPP00560,REP040,PRD02,2,2,Proposal,128.33,OK,20260411,
OPP00561,REP036,PRD11,5,1,Proposal,984.65,OK,20260726,
OPP00562,REP019,PRD04,1,4,Lead,22.61,OK,20260612,
OPP00563,REP007,PRD04,3,4,Lead,131.99,OK,20250813,
OPP00564,REP019,PRD14,1,1,Proposal,142.27,OK,20251209,
OPP00565,REP034,PRD05,1,4,Qualified,1561.77,OK,20260127,
OPP00566,REP002,PRD04,5,4,Qualified,19.8,OK,20251013,
OPP00567,REP026,PRD14,3,2,Proposal,129.4,OK,20260212,
OPP00568,REP027,PRD11,3,5,Lead,1107.27,OK,20260609,
OPP00569,REP032,PRD12,4,2,Closed Lost,228.53,OK,20260715,20260726
OPP00570,REP028,PRD11,2,2,Proposal,2111.06,OK,20250726,
OPP00571,REP036,PRD05,5,3,Proposal,315.34,OK,20260105,
OPP00572,REP006,PRD05,2,4,Closed Won,1078.11,OK,20251104,20260304
OPP00573,REP014,PRD01,2,4,Closed Won,85.72,OK,20250714,20260526
OPP00574,REP021,PRD08,2,5,Closed Lost,401.28,OK,20250914,20251210
OPP00575,REP039,PRD08,1,4,Lead,1884.48,OK,20250930,
OPP00576,REP021,PRD01,2,1,Lead,53.41,OK,20260627,
OPP00577,REP030,PRD15,4,2,Proposal,885.12,OK,20251003,
OPP00578,REP020,PRD05,4,4,Proposal,1121.0,OK,20251031,
OPP00579,REP013,PRD14,5,5,Proposal,74.28,OK,20260726,
OPP00580,REP011,PRD02,4,1,Closed Lost,166.31,OK,20260215,20260831
OPP00581,REP025,PRD12,1,4,Qualified,164.51,OK,20260201,
OPP00582,REP035,PRD07,3,2,Qualified,34.09,OK,20260522,
OPP00583,REP002,PRD13,5,5,Proposal,138.0,OK,20260713,
OPP00584,REP001,PRD12,4,2,Qualified,74.62,OK,20260705,
OPP00585,REP001,PRD08,4,4,Proposal,3452.73,OK,20260109,
OPP00586,REP031,PRD12,3,2,Closed Won,223.99,OK,20260623,20260815
OPP00587,REP004,PRD15,5,2,Lead,642.08,OK,20251024,
OPP00588,REP004,PRD12,5,4,Qualified,328.07,OK,20260427,
OPP00589,REP040,PRD10,2,4,Qualified,82.86,OK,20251129,
OPP00590,REP006,PRD09,2,5,Lead,272.61,OK,20260802,
OPP00591,REP007,PRD02,3,3,Lead,48.22,OK,20251018,
OPP00592,REP029,PRD08,4,2,Proposal,2375.89,OK,20250827,
OPP00593,REP012,PRD07,3,5,Qualified,241.44,OK,20260203,
OPP00594,REP015,PRD14,4,1,Closed Won,161.06,OK,20260522,20260726
OPP00595,REP020,PRD05,4,1,Lead,372.1,OK,20260802,
OPP00596,REP026,PRD13,3,1,Qualified,119.6,OK,20260127,
OPP00597,REP011,PRD06,4,5,Closed Lost,716.11,OK,20250705,20260209
OPP00598,REP007,PRD14,3,4,Closed Won,10.55,OK,20260220,20260829
OPP00599,REP014,PRD07,2,1,Lead,61.68,OK,20251027,
OPP00600,REP028,PRD05,2,2,Proposal,760.54,OK,20260615,
OPP00601,REP016,PRD06,2,1,Closed Lost,159.64,OK,20260826,20260831
OPP00602,REP030,PRD07,4,5,Closed Won,0.0,REVIEW,20260329,20260601
OPP00603,REP018,PRD09,5,4,Lead,216.03,OK,20260830,
OPP00604,REP001,PRD02,4,4,Qualified,262.07,OK,20260422,
OPP00605,REP002,PRD03,5,1,Proposal,6.35,OK,20260622,
OPP00606,REP028,PRD13,2,2,Qualified,422.57,OK,20260310,
OPP00607,REP004,PRD01,5,2,Proposal,99.16,OK,20251127,
OPP00608,REP011,PRD08,4,4,Lead,758.18,OK,20260105,
OPP00609,REP006,PRD02,2,4,Lead,323.44,OK,20260427,
OPP00610,REP020,PRD03,4,2,Closed Won,601.66,OK,20260101,20260609
OPP00611,REP029,PRD14,4,4,Qualified,103.02,OK,20250806,
OPP00612,REP011,PRD01,4,4,Qualified,24.69,OK,20260308,
OPP00613,REP031,PRD08,3,2,Lead,2449.85,OK,20260706,
OPP00614,REP040,PRD10,2,1,Qualified,85.25,OK,20260426,
OPP00615,REP032,PRD05,4,2,Lead,275.9,OK,20260429,
OPP00616,REP001,PRD04,4,5,Closed Lost,63.81,OK,20251030,20260510
OPP00617,REP039,PRD07,1,3,Lead,300.89,OK,20250801,
OPP00618,REP039,PRD09,1,5,Qualified,289.23,OK,20251010,
OPP00619,REP039,PRD14,1,2,Proposal,69.77,OK,20260729,
OPP00620,REP021,PRD03,2,2,Proposal,492.21,OK,20260318,
OPP00621,REP019,PRD08,1,4,Lead,1808.0,OK,20250919,
OPP00622,REP037,PRD15,3,1,Lead,413.09,OK,20260610,
OPP00623,REP025,PRD13,1,1,Qualified,237.68,OK,20250919,
OPP00624,REP032,PRD09,4,3,Proposal,908.14,OK,20260816,
OPP00625,REP009,PRD03,3,3,Qualified,717.39,OK,20260623,
OPP00626,REP007,PRD09,3,5,Proposal,245.27,OK,20250715,
OPP00627,REP035,PRD13,3,4,Closed Lost,100.24,OK,20251023,20260331
OPP00628,REP010,PRD10,5,1,Qualified,110.86,OK,20251031,
OPP00629,REP003,PRD11,3,2,Lead,2632.82,OK,20250831,
OPP00630,REP033,PRD11,4,1,Closed Won,2230.57,OK,20260703,20260728
OPP00631,REP036,PRD07,5,1,Lead,55.62,OK,20260323,
OPP00632,REP038,PRD07,5,3,Qualified,229.5,OK,20260508,
OPP00633,REP040,PRD03,2,2,Proposal,348.95,OK,20250904,
OPP00634,REP005,PRD08,5,4,Qualified,5590.12,OK,20260316,
OPP00635,REP030,PRD07,4,2,Qualified,104.93,OK,20260822,
OPP00636,REP032,PRD11,4,1,Qualified,115.67,OK,20260425,
OPP00637,REP002,PRD03,5,2,Closed Lost,470.11,OK,20260306,20260705
OPP00638,REP007,PRD05,3,2,Closed Won,1467.34,OK,20260718,20260829
OPP00639,REP032,PRD11,4,2,Closed Won,2321.97,OK,20260828,20260828
OPP00640,REP016,PRD15,2,3,Lead,2044.91,OK,20250826,
OPP00641,REP022,PRD02,5,4,Proposal,115.82,OK,20260102,
OPP00642,REP037,PRD04,3,1,Lead,46.72,OK,20260212,
OPP00643,REP020,PRD08,4,1,Closed Won,698.5,OK,20251227,20260131
OPP00644,REP024,PRD12,1,1,Qualified,53.26,OK,20260606,
OPP00645,REP014,PRD11,2,1,Proposal,469.31,OK,20250918,
OPP00646,REP008,PRD06,3,2,Closed Won,539.29,OK,20250920,20260311
OPP00647,REP017,PRD08,4,1,Closed Won,2656.35,OK,20251110,20260806
OPP00648,REP022,PRD13,5,2,Qualified,5.64,OK,20260221,
OPP00649,REP036,PRD10,5,4,Qualified,30.68,OK,20250726,
OPP00650,REP007,PRD03,3,2,Proposal,439.43,OK,20250808,
OPP00651,REP040,PRD08,2,2,Proposal,1472.58,OK,20260312,
OPP00652,REP017,PRD09,4,1,Lead,679.64,OK,20250816,
OPP00653,REP007,PRD11,3,1,Closed Lost,552.33,OK,20260216,20260705
OPP00654,REP002,PRD13,5,2,Proposal,165.74,OK,20260421,
OPP00655,REP036,PRD13,5,1,Lead,135.3,OK,20260603,
OPP00656,REP021,PRD03,2,2,Proposal,686.93,OK,20251025,
OPP00657,REP008,PRD03,3,1,Qualified,709.23,OK,20260109,
OPP00658,REP013,PRD08,5,2,Lead,5281.67,OK,20260820,
OPP00659,REP024,PRD04,1,2,Lead,48.48,OK,20260520,
OPP00660,REP010,PRD06,5,2,Lead,383.16,OK,20251120,
OPP00661,REP037,PRD03,3,1,Lead,684.85,OK,20251113,
OPP00662,REP001,PRD06,4,1,Lead,202.33,REVIEW,20251116,
OPP00663,REP014,PRD02,2,4,Proposal,197.16,OK,20250903,
OPP00664,REP035,PRD14,3,2,Lead,140.71,OK,20260427,
OPP00665,REP005,PRD10,5,2,Qualified,22.35,OK,20260107,
OPP00666,REP015,PRD08,4,4,Proposal,2037.23,OK,20260725,
OPP00667,REP029,PRD09,4,1,Proposal,206.6,OK,20251023,
OPP00668,REP030,PRD02,4,3,Proposal,215.3,OK,20251231,
OPP00669,REP039,PRD04,1,3,Lead,138.67,OK,20260627,
OPP00670,REP027,PRD08,3,1,Closed Lost,5970.64,OK,20260117,20260714
OPP00671,REP035,PRD15,3,3,Proposal,1735.41,OK,20260118,
OPP00672,REP028,PRD11,2,1,Lead,299.32,OK,20250711,
OPP00673,REP040,PRD11,2,5,Lead,1151.26,OK,20260630,
OPP00674,REP014,PRD11,2,1,Lead,821.92,OK,20260212,
OPP00675,REP006,PRD01,2,2,Qualified,68.51,OK,20260901,
OPP00676,REP003,PRD13,3,2,Closed Lost,42.5,OK,20251103,20251201
OPP00677,REP001,PRD05,4,4,Qualified,399.36,OK,20260612,
OPP00678,REP021,PRD09,2,3,Lead,682.43,OK,20260329,
OPP00679,REP039,PRD07,1,1,Lead,46.96,OK,20260221,
OPP00680,REP038,PRD05,5,4,Lead,1683.17,OK,20260529,
OPP00681,REP027,PRD10,3,1,Lead,51.29,OK,20260114,
OPP00682,REP039,PRD09,1,2,Closed Won,1372.12,OK,20260623,20260722
OPP00683,REP009,PRD08,3,3,Lead,2812.51,OK,20251205,
OPP00684,REP017,PRD01,4,1,Lead,24.72,OK,20260428,
OPP00685,REP005,PRD07,5,2,Closed Lost,70.43,OK,20260714,20260724
OPP00686,REP026,PRD01,3,1,Lead,12.74,OK,20260104,
OPP00687,REP025,PRD01,1,1,Closed Lost,20.22,OK,20260426,20260815
OPP00688,REP009,PRD04,3,2,Closed Lost,42.71,OK,20260408,20260728
OPP00689,REP040,PRD14,2,1,Closed Won,115.68,OK,20260218,20260612
OPP00690,REP014,PRD09,2,1,Proposal,623.65,OK,20250721,
OPP00691,REP004,PRD09,5,1,Lead,123.89,OK,20260507,
OPP00692,REP034,PRD10,1,1,Lead,21.17,OK,20260202,
OPP00693,REP005,PRD15,5,2,Lead,417.95,OK,20250710,
OPP00694,REP025,PRD08,1,3,Proposal,1800.83,OK,20250811,
OPP00695,REP030,PRD14,4,2,Qualified,97.06,OK,20260724,
OPP00696,REP026,PRD10,3,1,Qualified,10.3,OK,20260211,
OPP00697,REP021,PRD14,2,4,Proposal,42.9,OK,20251229,
OPP00698,REP026,PRD05,3,2,Proposal,1016.42,OK,20260403,
OPP00699,REP023,PRD11,4,1,Qualified,718.77,OK,20251221,
OPP00700,REP019,PRD09,1,1,Qualified,559.19,OK,20251128,
OPP00701,REP025,PRD09,1,2,Qualified,261.86,OK,20260114,
OPP00702,REP010,PRD05,5,2,Qualified,141.03,OK,20251018,
OPP00703,REP040,PRD08,2,2,Qualified,1452.33,OK,20250917,
OPP00704,REP001,PRD14,4,4,Proposal,33.07,OK,20250803,
OPP00705,REP008,PRD14,3,2,Qualified,93.97,OK,20260228,
OPP00706,REP002,PRD10,5,4,Proposal,120.26,OK,20260611,
OPP00707,REP021,PRD06,2,1,Proposal,94.64,OK,20250729,
OPP00708,REP029,PRD04,4,3,Qualified,46.04,OK,20260413,
OPP00709,REP026,PRD13,3,1,Lead,48.09,OK,20251014,
OPP00710,REP030,PRD07,4,1,Proposal,46.83,OK,20250912,
OPP00711,REP011,PRD13,4,1,Closed Lost,98.19,OK,20260218,20260624
OPP00712,REP030,PRD02,4,2,Closed Won,147.49,OK,20260522,20260625
OPP00713,REP016,PRD05,2,3,Closed Lost,1407.83,OK,20251206,20260126
OPP00714,REP010,PRD09,5,4,Proposal,27.71,OK,20260826,
OPP00715,REP036,PRD05,5,1,Qualified,612.77,OK,20260414,
OPP00716,REP040,PRD02,2,1,Lead,176.42,OK,20260820,
OPP00717,REP013,PRD10,5,1,Qualified,24.33,OK,20260728,
OPP00718,REP027,PRD11,3,2,Closed Won,5860.45,OK,20260131,20260404
OPP00719,REP037,PRD06,3,4,Lead,962.96,OK,20260119,
OPP00720,REP001,PRD07,4,3,Proposal,107.47,OK,20260713,
OPP00721,REP035,PRD01,3,2,Lead,81.74,OK,20260218,
OPP00722,REP009,PRD04,3,2,Proposal,53.07,OK,20260324,
OPP00723,REP003,PRD01,3,5,Closed Lost,47.25,OK,20251001,20260331
OPP00724,REP028,PRD02,2,3,Lead,58.85,OK,20250831,
OPP00725,REP022,PRD06,5,1,Lead,366.16,OK,20251021,
OPP00726,REP008,PRD03,3,5,Qualified,64.54,OK,20251226,
OPP00727,REP020,PRD12,4,2,Proposal,385.45,OK,20260508,
OPP00728,REP002,PRD04,5,1,Lead,28.22,OK,20260414,
OPP00729,REP004,PRD13,5,2,Lead,170.19,OK,20250912,
OPP00730,REP035,PRD02,3,4,Lead,50.9,OK,20260506,
OPP00731,REP019,PRD10,1,5,Lead,93.61,OK,20250714,
OPP00732,REP016,PRD09,2,1,Closed Lost,599.88,OK,20260125,20260821
OPP00733,REP026,PRD15,3,2,Qualified,875.19,OK,20251007,
OPP00734,REP040,PRD11,2,1,Qualified,2946.99,OK,20260622,
OPP00735,REP028,PRD14,2,2,Qualified,35.97,OK,20260416,
OPP00736,REP034,PRD02,1,2,Proposal,199.15,OK,20260123,
OPP00737,REP031,PRD14,3,4,Qualified,63.17,OK,20260425,
OPP00738,REP021,PRD15,2,4,Qualified,827.18,OK,20260418,
OPP00739,REP038,PRD12,5,2,Lead,134.37,OK,20250926,
OPP00740,REP029,PRD10,4,1,Proposal,16.3,OK,20260101,
OPP00741,REP010,PRD02,5,3,Qualified,101.59,OK,20260705,
OPP00742,REP029,PRD13,4,2,Closed Won,48.89,OK,20250723,20260403
OPP00743,REP030,PRD10,4,3,Lead,13.12,OK,20251222,
OPP00744,REP039,PRD07,1,3,Lead,116.56,OK,20250822,
OPP00745,REP014,PRD14,2,1,Qualified,75.06,OK,20260629,
OPP00746,REP036,PRD14,5,1,Closed Won,73.14,OK,20260223,20260629
OPP00747,REP030,PRD14,4,3,Proposal,35.59,OK,20260517,
OPP00748,REP028,PRD11,2,2,Qualified,4459.33,OK,20251002,
OPP00749,REP026,PRD02,3,2,Qualified,46.78,OK,20251020,
OPP00750,REP023,PRD09,4,3,Lead,439.08,OK,20250808,
OPP00751,REP006,PRD12,2,3,Closed Won,374.83,OK,20250801,20260325
OPP00752,REP029,PRD11,4,1,Lead,3079.99,OK,20260721,
OPP00753,REP040,PRD08,2,3,Lead,1005.0,OK,20251002,
OPP00754,REP005,PRD14,5,1,Lead,183.51,OK,20250917,
OPP00755,REP024,PRD15,1,4,Proposal,1171.8,OK,20260102,
