opp_id,rep_id,product_id,channel,region_raw,stage,deal_value,created_date,close_date
OPP00332,REP010,PRD07,Outbound,Centrl,Qualified,101.9,03/23/2026,
OPP00333,REP013,PRD04,Web Signup,Central,Qualified,110.47,2026-04-24,
OPP00334,REP001,PRD03,Outbound,west ,Lead,219.43,05-Feb-2026,
OPP00335,REP021,PRD13,Referral,South ,Qualified,261.84,2026-05-27,
OPP00336,REP024,PRD04,Referral, North,Qualified,138.91,2026-01-15,
OPP00337,REP019,PRD12,Inbound, North,Closed Won,176.74,2025-09-05,2026-03-06
OPP00338,REP032,PRD09,Inbound,west ,Proposal,316.51,07/19/2025,
OPP00339,REP038,PRD09,Partner,Central,Lead,65.05,2026-08-26,
OPP00340,REP028,PRD06,Referral,South,Proposal,573.33,2025-08-13,
OPP00341,REP033,PRD06,Referral,west ,Lead,93.72,2026-04-01,
OPP00342,REP032,PRD14,Outbound,west ,Lead,51.97,12/25/2025,
OPP00343,REP024,PRD13,Inbound, North,Closed Won,116.67,26-Aug-2025,2026-06-25
OPP00344,REP031,PRD10,Referral,east,Lead,58.07,2025-08-04,
OPP00345,REP027,PRD15,Partner,East,Proposal,1241.82,07/28/2025,
OPP00346,REP029,PRD04,Partner,W.,Qualified,18.11,2026-01-12,
OPP00347,REP033,PRD02,Outbound,WEST,Qualified,228.73,2025-12-05,
OPP00348,REP002,PRD08,Outbound,CENTRAL,Closed Lost,3800.15,07/19/2025,2025-11-14
OPP00349,REP014,PRD05,Partner,SOUTH,Proposal,874.96,01/05/2026,
OPP00350,REP011,PRD13,Referral,W.,Lead,505.2,2025-10-10,
OPP00351,REP009,PRD14,Inbound,East,Lead,44.1,2026-07-06,
OPP00352,REP017,PRD14,Partner,WEST,Lead,66.16,30-Sep-2025,
OPP00353,REP040,PRD05,Inbound,South,Qualified,1925.63,2025-12-20,
OPP00354,REP030,PRD07,Inbound,west,Closed Won,68.18,06/30/2026,2026-07-24
OPP00355,REP029,PRD11,Outbound,west ,Qualified,547.51,2026-04-16,
OPP00356,REP020,PRD13,Partner,west,Qualified,26.98,2025-11-11,
OPP00357,REP020,PRD07,Outbound,west,Lead,129.98,2025-09-30,
OPP00358,REP018,PRD12,Outbound,Centrl,Closed Lost,5.38,2025-11-08,2026-03-08
OPP00359,REP019,PRD15,Outbound,North,Closed Won,404.96,09/25/2025,2026-05-07
OPP00360,REP004,PRD14,Inbound,,Lead,122.06,23-Jul-2025,
OPP00361,REP003,PRD11,Referral,East,Closed Lost,2133.97,03-Mar-2026,2026-06-22
OPP00362,REP019,PRD13,Web Signup,NORTH,Lead,296.39,21-Apr-2026,
OPP00363,REP030,PRD07,Inbound,WEST,Closed Won,65.12,2026-05-08,15-Jun-2026
OPP00364,REP031,PRD10,Outbound,E.,Lead,12.16,2025-09-01,
OPP00365,REP028,PRD01,Outbound,SOUTH,Qualified,45.41,01/08/2026,
OPP00366,REP017,PRD01,Inbound,west,Proposal,28.86,2025-09-21,
OPP00367,REP017,PRD02,Web Signup,west ,Proposal,46.56,2026-02-23,
OPP00368,REP026,PRD01,Outbound,E.,Lead,33.1,2025-10-06,
OPP00369,REP019,PRD05,Outbound,NORTH,Proposal,296.15,04-Aug-2025,
OPP00370,REP019,PRD05,Web Signup,,Qualified,810.32,03/30/2026,
OPP00371,REP004,PRD15,Inbound,CENTRAL,Closed Lost,2734.66,2026-08-21,08/31/2026
OPP00372,REP030,PRD02,Outbound,West,Closed Won,123.63,04/17/2026,30-Apr-2026
OPP00373,REP021,PRD06,Inbound,S.,Proposal,260.3,2026-07-31,
OPP00374,REP039,PRD02,Partner, North,Proposal,146.84,26-Mar-2026,
OPP00375,REP008,PRD05,Outbound,east,Closed Lost,458.8,07/13/2025,2026-06-04
OPP00376,REP011,PRD05,Web Signup,WEST,Closed Won,821.32,2026-07-19,2026-07-24
OPP00377,REP023,PRD05,Outbound,west ,Closed Lost,1504.82,2026-06-05,2026-07-10
OPP00378,REP009,PRD07,Inbound,E.,Proposal,44.51,2026-06-26,
OPP00379,REP023,PRD14,Outbound,west ,Proposal,118.22,2025-10-30,
OPP00380,REP011,PRD13,Web Signup,WEST,Qualified,44.25,06/07/2026,
OPP00381,REP018,PRD02,Partner,Central ,Lead,126.43,2025-11-17,
OPP00382,REP036,PRD15,Outbound,Central,Lead,134.57,13-Aug-2026,
OPP00383,REP020,PRD12,Inbound,,Lead,142.57,2026-01-29,
OPP00384,REP020,PRD15,Partner,W.,Lead,1674.61,2026-08-26,
OPP00385,REP025,PRD09,Outbound,N.,Closed Lost,806.66,2026-07-14,08/28/2026
OPP00386,REP038,PRD01,Inbound,CENTRAL,Closed Won,24.73,2026-06-07,26-Aug-2026
OPP00387,REP031,PRD05,Inbound,East,Lead,182.84,01/28/2026,
OPP00388,REP023,PRD02,Inbound,W.,Qualified,503.68,2026-03-11,
OPP00389,REP016,PRD03,Outbound,SOUTH,Qualified,178.4,2026-01-10,
OPP00390,REP026,PRD10,Inbound,,Qualified,26.25,09/09/2025,
OPP00391,REP014,PRD10,Outbound,south,Qualified,54.03,2026-02-05,
OPP00392,REP036,PRD06,Outbound,Central,Lead,624.89,2026-06-19,
OPP00393,REP004,PRD10,Outbound,Central,Qualified,59.46,2026-01-09,
OPP00394,REP033,PRD07,Outbound,west ,Lead,53.77,2026-06-29,
OPP00395,REP014,PRD06,Web Signup,SOUTH,Lead,350.44,24-Apr-2026,
OPP00396,REP004,PRD09,Outbound,CENTRAL,Lead,1037.2,2026-03-22,
OPP00397,REP024,PRD07,Partner,N.,Closed Won,52.58,2025-07-26,2026-08-13
OPP00398,REP030,PRD07,Inbound,west ,Qualified,163.98,2026-03-13,
OPP00399,REP031,PRD09,Outbound,E.,Proposal,133.29,2025-11-22,
OPP00400,REP006,PRD15,Web Signup,S.,Lead,654.24,17-Jul-2026,
OPP00401,REP028,PRD06,Outbound,south,Qualified,164.82,2025-12-15,
OPP00402,REP007,PRD02,Partner,E.,Lead,348.55,04/05/2026,
OPP00403,REP023,PRD01,Partner,WEST,Qualified,15.41,2026-01-20,
OPP00404,REP034,PRD15,Referral, North,Closed Lost,930.29,03/25/2026,2026-05-18
OPP00405,REP005,PRD04,Inbound,Central,Qualified,28.47,2026-02-03,
OPP00406,REP013,PRD05,Inbound,Centrl,Lead,2933.63,11-Jul-2025,
OPP00407,REP015,PRD04,Inbound,west,Lead,198.96,2026-08-09,
OPP00408,REP014,PRD01,Referral,SOUTH,Proposal,76.31,2025-11-29,
OPP00409,REP005,PRD13,Outbound,Centrl,Lead,413.78,09/08/2025,
OPP00410,REP022,PRD13,Outbound,Central,Qualified,214.47,2026-01-07,
OPP00411,REP027,PRD13,Referral,E.,Lead,38.85,2026-05-15,
OPP00412,REP005,PRD07,Inbound,central,Lead,43.87,2026-07-18,
OPP00413,REP017,PRD05,Outbound,W.,Qualified,1564.86,06-Jan-2026,
OPP00414,REP009,PRD04,Web Signup,EAST,Qualified,53.16,2026-07-08,
OPP00415,REP031,PRD01,Inbound,East,Closed Lost,63.66,2026-07-20,08/10/2026
OPP00416,REP018,PRD14,Outbound,Central,Lead,53.5,2025-07-17,
OPP00417,REP037,PRD03,Inbound,East,Closed Won,629.84,2025-09-14,2026-01-06
OPP00418,REP003,PRD03,Outbound,E.,Closed Won,869.79,12/23/2025,2026-05-29
OPP00419,REP019,PRD11,Inbound,,Lead,108.67,01/08/2026,
OPP00420,REP013,PRD02,Referral,Centrl,Closed Won,121.98,02/26/2026,04-Jul-2026
OPP00421,REP039,PRD14,Inbound,north,Qualified,64.44,04/16/2026,
OPP00422,REP038,PRD04,Inbound,Central,Closed Won,24.17,2026-07-06,2026-08-28
OPP00423,REP029,PRD13,Outbound,West,Qualified,291.63,08/20/2026,
OPP00424,REP004,PRD15,Inbound,Centrl,Lead,1957.2,2026-03-28,
OPP00425,REP026,PRD07,Inbound,East,Lead,54.22,2026-05-30,
OPP00426,REP025,PRD07,Inbound,North,Qualified,27.67,17-Mar-2026,
OPP00427,REP039,PRD05,Outbound, North,Lead,91.18,2026-04-03,
OPP00428,REP018,PRD14,Inbound,Central ,Closed Won,91.0,2026-06-21,2026-07-17
OPP00429,REP031,PRD05,Web Signup,east,Closed Won,3261.99,02/27/2026,04/16/2026
OPP00430,REP008,PRD02,Partner,east,Closed Lost,146.05,2025-12-30,02/14/2026
OPP00431,REP036,PRD09,Inbound,central,Lead,12.87,11/30/2025,
OPP00432,REP031,PRD04,Partner,EAST,Lead,32.06,2026-03-06,
OPP00433,REP038,PRD14,Outbound,Central ,Qualified,88.29,04-Oct-2025,
OPP00434,REP032,PRD08,Outbound,,Closed Won,2379.05,2026-08-24,02-Sep-2026
OPP00435,REP002,PRD04,Partner,Centrl,Qualified,21.85,2025-11-24,
OPP00436,REP002,PRD03,Inbound,CENTRAL,Lead,534.73,11/29/2025,
OPP00437,REP019,PRD01,Referral,north,Proposal,60.71,12/19/2025,
OPP00438,REP016,PRD07,Inbound,,Closed Won,183.6,2026-07-15,2026-08-10
OPP00439,REP009,PRD05,Inbound,E.,Lead,584.34,2026-08-15,
OPP00440,REP034,PRD11,Partner, North,Qualified,3284.07,2026-02-08,
OPP00441,REP030,PRD10,Outbound,WEST,Qualified,170.52,2025-09-20,
OPP00442,REP001,PRD09,Outbound,west,Closed Won,307.45,2025-12-01,2026-03-26
OPP00443,REP033,PRD12,Inbound,W.,Closed Won,192.31,2025-12-27,2026-05-16
OPP00444,REP003,PRD10,Referral,EAST,Lead,49.02,2025-11-20,
OPP00445,REP014,PRD06,Inbound,south,Closed Won,401.99,2026-02-23,2026-02-25
OPP00446,REP040,PRD10,Outbound,S.,Lead,75.24,08/22/2026,
OPP00447,REP008,PRD10,Inbound,east,Proposal,21.14,2025-10-10,
OPP00448,REP013,PRD11,Outbound,central,Closed Lost,278.36,02-Feb-2026,19-Feb-2026
OPP00449,REP024,PRD12,Inbound, North,Qualified,131.76,08/15/2025,
OPP00450,REP018,PRD06,Web Signup,CENTRAL,Closed Won,76.09,2026-02-15,2026-04-05
OPP00451,REP036,PRD03,Partner,Central ,Proposal,440.57,2026-07-20,
OPP00452,REP003,PRD01,Partner,EAST,Lead,69.88,09/21/2025,
OPP00453,REP033,PRD14,Outbound,W.,Lead,43.21,2025-07-13,
OPP00454,REP040,PRD14,Outbound,S.,Lead,84.49,02/09/2026,
OPP00455,REP029,PRD13,Referral,W.,Proposal,160.21,2026-07-03,
OPP00456,REP026,PRD12,Outbound,East,Proposal,762.56,07/10/2026,
OPP00457,REP011,PRD13,Inbound,West,Closed Lost,243.68,2026-06-11,2026-07-14
OPP00458,REP002,PRD03,Inbound,Central ,Proposal,21.97,24-Nov-2025,
OPP00459,REP039,PRD11,Partner,N.,Lead,568.52,2025-08-12,
OPP00460,REP009,PRD14,Referral,east,Closed Lost,56.97,2026-01-16,2026-07-20
OPP00461,REP033,PRD10,Partner,WEST,Proposal,44.62,30-Sep-2025,
OPP00462,REP040,PRD05,Outbound,South,Qualified,1644.12,2025-08-23,
OPP00463,REP039,PRD06,Outbound,N.,Qualified,619.64,05/11/2026,
OPP00464,REP019,PRD05,Outbound,N.,Qualified,1675.83,2026-07-20,
OPP00465,REP023,PRD01,Inbound,WEST,Proposal,91.21,08/30/2025,
OPP00466,REP009,PRD10,Inbound,east,Qualified,55.38,2025-08-14,
OPP00467,REP040,PRD08,Outbound,S.,Qualified,235.75,2025-10-29,
OPP00468,REP033,PRD07,Inbound,W.,Qualified,55.66,2025-10-27,
OPP00469,REP023,PRD05,Outbound,W.,Closed Lost,2644.28,2026-02-24,03/12/2026
OPP00470,REP027,PRD10,Inbound,East,Qualified,48.18,2026-01-12,
OPP00471,REP017,PRD08,Referral,west,Qualified,1262.21,2025-10-04,
OPP00472,REP008,PRD08,Web Signup,EAST,Lead,792.47,2026-05-23,
OPP00473,REP004,PRD13,Inbound,Centrl,Lead,53.0,12/26/2025,
OPP00474,REP023,PRD12,Web Signup,west ,Closed Won,43.58,2026-08-13,08/22/2026
OPP00475,REP006,PRD09,Partner,SOUTH,Closed Lost,348.5,06/18/2026,2026-07-30
OPP00476,REP009,PRD09,Web Signup,east,Lead,353.11,2026-02-19,
OPP00477,REP020,PRD14,Partner,west,Qualified,17.14,2026-06-02,
OPP00478,REP022,PRD15,Inbound,Centrl,Lead,206.09,02/26/2026,
OPP00479,REP014,PRD06,Outbound,south,Lead,742.14,08/19/2025,
OPP00480,REP018,PRD01,Partner,Centrl,Qualified,30.39,2025-09-19,
OPP00481,REP018,PRD14,Inbound,Central,Proposal,5.61,12/12/2025,
OPP00482,REP037,PRD14,Referral,EAST,Lead,23.07,2025-12-14,
OPP00483,REP025,PRD01,Inbound, North,Lead,22.22,2026-01-25,
OPP00484,REP037,PRD03,Inbound,EAST,Qualified,348.16,2025-09-05,
OPP00485,REP005,PRD08,Web Signup,central,Lead,9024.68,02-Nov-2025,
OPP00486,REP017,PRD01,Partner,WEST,Qualified,36.11,06-Jan-2026,
OPP00487,REP031,PRD14,Web Signup,East,Proposal,41.99,2025-11-16,
OPP00488,REP038,PRD14,Web Signup,Central ,Qualified,121.1,08/31/2025,
OPP00489,REP007,PRD15,Web Signup,east,Closed Won,905.67,11/02/2025,11/03/2025
OPP00490,REP036,PRD15,Partner,Central ,Lead,2141.96,2026-05-17,
OPP00491,REP005,PRD05,Partner,CENTRAL,Lead,435.77,18-Jun-2026,
OPP00492,REP006,PRD07,Outbound,south,Qualified,259.06,03-Jul-2026,
OPP00493,REP024,PRD13,Outbound,north,Proposal,210.22,02/15/2026,
OPP00494,REP016,PRD02,Inbound,south,Proposal,267.34,07/29/2025,
OPP00495,REP004,PRD04,Partner,CENTRAL,Qualified,45.81,12/30/2025,
OPP00496,REP020,PRD09,Referral,West,Closed Won,583.56,2026-02-12,06/01/2026
OPP00497,REP035,PRD02,Referral,E.,Proposal,224.59,2026-06-21,
OPP00498,REP027,PRD15,Web Signup,E.,Closed Won,-1230.95,08/28/2025,05/21/2026
OPP00499,REP014,PRD05,Referral,S.,Lead,272.41,01/01/2026,
OPP00500,REP012,PRD14,Outbound,east,Qualified,107.34,2026-01-25,
OPP00501,REP018,PRD10,Web Signup,Central,Qualified,25.37,2025-12-04,
OPP00502,REP005,PRD12,Web Signup,,Lead,203.0,30-May-2026,
OPP00503,REP019,PRD03,Web Signup,N.,Lead,1154.84,2025-10-01,
OPP00504,REP033,PRD07,Inbound,west,Qualified,32.51,30-Aug-2026,
OPP00505,REP008,PRD15,Outbound,East,Closed Won,1499.83,2025-12-25,02-Sep-2026
OPP00506,REP007,PRD07,Web Signup,east,Closed Lost,65.31,2025-10-27,2026-02-07
OPP00507,REP033,PRD02,Inbound,west ,Proposal,73.29,2025-10-22,
OPP00508,REP020,PRD08,Outbound,West,Qualified,1705.2,28-Aug-2025,
OPP00509,REP001,PRD03,Referral,W.,Closed Won,457.43,2025-08-19,10/22/2025
OPP00510,REP014,PRD10,Partner,S.,Lead,78.38,02/27/2026,
OPP00511,REP023,PRD01,Outbound,west,Closed Won,203.6,2026-02-13,2026-08-02
OPP00512,REP008,PRD03,Outbound,east,Lead,492.5,10/08/2025,
OPP00513,REP011,PRD03,Referral,west,Qualified,166.1,2026-07-03,
OPP00514,REP024,PRD01,Web Signup,N.,Qualified,70.99,2026-02-25,
OPP00515,REP032,PRD04,Inbound,West,Lead,112.4,2026-05-12,
OPP00516,REP003,PRD07,Partner,East,Lead,251.47,01/31/2026,
OPP00517,REP031,PRD11,Inbound,east,Proposal,4832.76,07/27/2026,
OPP00518,REP012,PRD09,Referral,east,Qualified,696.61,2026-08-27,
OPP00519,REP024,PRD12,Partner, North,Qualified,170.54,22-Jul-2026,
OPP00520,REP010,PRD03,Inbound,Centrl,Lead,468.35,09-Jun-2026,
OPP00521,REP022,PRD11,Inbound,Centrl,Qualified,6012.7,04-Sep-2025,
OPP00522,REP040,PRD11,Partner,SOUTH,Closed Won,385.18,2025-08-03,04-Jul-2026
OPP00523,REP007,PRD02,Inbound,E.,Lead,173.01,2026-03-11,
OPP00524,REP012,PRD12,Inbound,east,Lead,127.25,2026-01-14,
OPP00525,REP025,PRD15,Referral,north,Lead,892.9,2025-07-24,
OPP00526,REP036,PRD10,Outbound,Central,Closed Lost,42.87,2025-09-12,2025-12-09
OPP00527,REP025,PRD04,Outbound,N.,Closed Lost,64.67,2025-07-20,02/14/2026
OPP00528,REP036,PRD14,Partner,central,Lead,80.17,2025-08-04,
OPP00529,REP007,PRD06,Partner,EAST,Qualified,398.54,2025-11-17,
OPP00530,REP019,PRD09,Referral,north,Closed Lost,1088.66,07/04/2026,23-Aug-2026
OPP00531,REP020,PRD01,Referral,WEST,Closed Lost,66.62,06/12/2026,2026-07-09
OPP00532,REP028,PRD11,Partner,South,Lead,525.56,2025-11-21,
OPP00533,REP031,PRD09,Outbound,east,Lead,238.18,2026-06-07,
OPP00534,REP010,PRD08,Inbound,Central,Proposal,1328.74,2026-07-20,
OPP00535,REP014,PRD08,Partner,south,Closed Lost,1291.86,2025-09-12,2026-03-13
OPP00536,REP038,PRD11,Inbound,Central,Qualified,265.83,2026-03-31,
OPP00537,REP010,PRD15,Referral,CENTRAL,Closed Won,267.76,2026-05-17,20-Jul-2026
OPP00538,REP001,PRD14,Referral,West,Qualified,101.87,2026-03-10,
OPP00539,REP039,PRD07,Outbound,North,Proposal,111.05,23-Sep-2025,
OPP00540,REP034,PRD09,Outbound,NORTH,Closed Won,444.49,2025-11-05,2026-03-13
OPP00541,REP032,PRD14,Referral,WEST,Qualified,26.9,05/19/2026,
OPP00542,REP016,PRD04,Outbound,south,Qualified,51.5,07/23/2026,
OPP00543,REP034,PRD11,Partner,N.,Lead,774.01,2026-02-12,
OPP00544,REP012,PRD03,Web Signup,East,Qualified,612.59,11-May-2026,
OPP00545,REP037,PRD06,Partner,EAST,Proposal,-726.8,2025-08-01,
OPP00546,REP008,PRD13,Partner,East,Qualified,186.46,22-Jun-2026,
OPP00547,REP036,PRD03,Referral,central,Qualified,1125.21,10-Sep-2025,
OPP00548,REP038,PRD12,Outbound,Central,Proposal,111.85,2026-03-05,
OPP00549,REP004,PRD04,Web Signup,Central ,Lead,76.69,2026-01-16,
OPP00550,REP004,PRD02,Referral,CENTRAL,Closed Lost,251.14,12-Mar-2026,03-Apr-2026
OPP00551,REP005,PRD11,Partner,Centrl,Lead,1513.92,2026-05-13,
OPP00552,REP034,PRD04,Partner, North,Lead,101.97,2026-08-07,
OPP00553,REP006,PRD09,Referral,South,Proposal,273.61,2025-07-04,
OPP00554,REP035,PRD02,Inbound,EAST,Proposal,425.68,29-Aug-2026,
OPP00555,REP031,PRD09,Web Signup,East,Lead,7.95,2026-06-27,
OPP00556,REP015,PRD09,Inbound,WEST,Lead,178.14,2026-05-20,
OPP00557,REP025,PRD12,Inbound,north,Lead,100.64,2025-08-15,
OPP00558,REP013,PRD04,Outbound,central,Qualified,78.0,2025-11-26,
OPP00559,REP019,PRD13,Web Signup,North,Qualified,565.06,08/10/2026,
OPP00560,REP040,PRD02,Inbound,SOUTH,Proposal,128.33,04/11/2026,
OPP00561,REP036,PRD11,Outbound,Central,Proposal,984.65,2026-07-26,
OPP00562,REP019,PRD04,Partner,north,Lead,22.61,2026-06-12,
OPP00563,REP007,PRD04,Partner,E.,Lead,131.99,2025-08-13,
OPP00564,REP019,PRD14,Outbound,N.,Proposal,142.27,2025-12-09,
OPP00565,REP034,PRD05,Partner,north,Qualified,1561.77,2026-01-27,
OPP00566,REP002,PRD04,Partner,Central ,Qualified,19.8,2025-10-13,
OPP00567,REP026,PRD14,Inbound,East,Proposal,129.4,2026-02-12,
OPP00568,REP027,PRD11,Web Signup,east,Lead,1107.27,06/09/2026,
OPP00569,REP032,PRD12,Inbound,WEST,Closed Lost,228.53,2026-07-15,07/26/2026
OPP00570,REP028,PRD11,Inbound,SOUTH,Proposal,2111.06,2025-07-26,
OPP00571,REP036,PRD05,Referral,CENTRAL,Proposal,315.34,2026-01-05,
OPP00572,REP006,PRD05,Partner,south,Closed Won,1078.11,04-Nov-2025,2026-03-04
OPP00573,REP014,PRD01,Partner,South,Closed Won,85.72,07/14/2025,26-May-2026
OPP00574,REP021,PRD08,Web Signup,south,Closed Lost,401.28,2025-09-14,2025-12-10
OPP00575,REP039,PRD08,Partner,North,Lead,1884.48,09/30/2025,
OPP00576,REP021,PRD01,Outbound,south,Lead,53.41,06/27/2026,
OPP00577,REP030,PRD15,Inbound,west,Proposal,885.12,2025-10-03,
OPP00578,REP020,PRD05,Partner,west ,Proposal,1121.0,2025-10-31,
OPP00579,REP013,PRD14,Web Signup,CENTRAL,Proposal,74.28,07/26/2026,
OPP00580,REP011,PRD02,Outbound,West,Closed Lost,166.31,2026-02-15,08/31/2026
OPP00581,REP025,PRD12,Partner,NORTH,Qualified,164.51,01-Feb-2026,
OPP00582,REP035,PRD07,Inbound,East,Qualified,34.09,2026-05-22,
OPP00583,REP002,PRD13,Web Signup,Centrl,Proposal,138.0,07/13/2026,
OPP00584,REP001,PRD12,Inbound,west ,Qualified,74.62,07/05/2026,
OPP00585,REP001,PRD08,Partner,west ,Proposal,3452.73,01/09/2026,
OPP00586,REP031,PRD12,Inbound,east,Closed Won,223.99,06/23/2026,15-Aug-2026
OPP00587,REP004,PRD15,Inbound,Central ,Lead,642.08,2025-10-24,
OPP00588,REP004,PRD12,Partner,central,Qualified,328.07,04/27/2026,
OPP00589,REP040,PRD10,Partner,South,Qualified,82.86,2025-11-29,
OPP00590,REP006,PRD09,Web Signup,South,Lead,272.61,08/02/2026,
OPP00591,REP007,PRD02,Referral,East,Lead,48.22,2025-10-18,
OPP00592,REP029,PRD08,Inbound,West,Proposal,2375.89,08/27/2025,
OPP00593,REP012,PRD07,Web Signup,east,Qualified,241.44,03-Feb-2026,
OPP00594,REP015,PRD14,Outbound,West,Closed Won,161.06,05/22/2026,07/26/2026
OPP00595,REP020,PRD05,Outbound,W.,Lead,372.1,2026-08-02,
OPP00596,REP026,PRD13,Outbound,East,Qualified,119.6,2026-01-27,
OPP00597,REP011,PRD06,Web Signup,west ,Closed Lost,716.11,05-Jul-2025,09-Feb-2026
OPP00598,REP007,PRD14,Partner,East,Closed Won,10.55,2026-02-20,08/29/2026
OPP00599,REP014,PRD07,Outbound,SOUTH,Lead,61.68,2025-10-27,
OPP00600,REP028,PRD05,Inbound,South ,Proposal,760.54,2026-06-15,
OPP00601,REP016,PRD06,Outbound,South ,Closed Lost,159.64,2026-08-26,2026-08-31
OPP00602,REP030,PRD07,Web Signup,west ,Closed Won,0.0,2026-03-29,2026-06-01
OPP00603,REP018,PRD09,Partner,Centrl,Lead,216.03,08/30/2026,
OPP00604,REP001,PRD02,Partner,WEST,Qualified,262.07,2026-04-22,
OPP00605,REP002,PRD03,Outbound,CENTRAL,Proposal,6.35,2026-06-22,
OPP00606,REP028,PRD13,Inbound,SOUTH,Qualified,422.57,2026-03-10,
OPP00607,REP004,PRD01,Inbound,CENTRAL,Proposal,99.16,11/27/2025,
OPP00608,REP011,PRD08,Partner,West,Lead,758.18,01/05/2026,
OPP00609,REP006,PRD02,Partner,S.,Lead,323.44,2026-04-27,
OPP00610,REP020,PRD03,Inbound,West,Closed Won,601.66,2026-01-01,09-Jun-2026
OPP00611,REP029,PRD14,Partner,West,Qualified,103.02,06-Aug-2025,
OPP00612,REP011,PRD01,Partner,west,Qualified,24.69,03/08/2026,
OPP00613,REP031,PRD08,Inbound,E.,Lead,2449.85,2026-07-06,
OPP00614,REP040,PRD10,Outbound,SOUTH,Qualified,85.25,26-Apr-2026,
OPP00615,REP032,PRD05,Inbound,W.,Lead,275.9,2026-04-29,
OPP00616,REP001,PRD04,Web Signup,West,Closed Lost,63.81,10/30/2025,05/10/2026
OPP00617,REP039,PRD07,Referral,north,Lead,300.89,2025-08-01,
OPP00618,REP039,PRD09,Web Signup,North,Qualified,289.23,2025-10-10,
OPP00619,REP039,PRD14,Inbound,NORTH,Proposal,69.77,29-Jul-2026,
OPP00620,REP021,PRD03,Inbound,S.,Proposal,492.21,2026-03-18,
OPP00621,REP019,PRD08,Partner,N.,Lead,1808.0,2025-09-19,
OPP00622,REP037,PRD15,Outbound,E.,Lead,413.09,10-Jun-2026,
OPP00623,REP025,PRD13,Outbound,NORTH,Qualified,237.68,2025-09-19,
OPP00624,REP032,PRD09,Referral,west,Proposal,908.14,2026-08-16,
OPP00625,REP009,PRD03,Referral,EAST,Qualified,717.39,06/23/2026,
OPP00626,REP007,PRD09,Web Signup,E.,Proposal,245.27,07/15/2025,
OPP00627,REP035,PRD13,Partner,east,Closed Lost,100.24,2025-10-23,03/31/2026
OPP00628,REP010,PRD10,Outbound,Central ,Qualified,110.86,2025-10-31,
OPP00629,REP003,PRD11,Inbound,east,Lead,2632.82,2025-08-31,
OPP00630,REP033,PRD11,Outbound,WEST,Closed Won,2230.57,07/03/2026,2026-07-28
OPP00631,REP036,PRD07,Outbound,,Lead,55.62,2026-03-23,
OPP00632,REP038,PRD07,Referral,Central ,Qualified,229.5,2026-05-08,
OPP00633,REP040,PRD03,Inbound,South,Proposal,348.95,2025-09-04,
OPP00634,REP005,PRD08,Partner,central,Qualified,5590.12,16-Mar-2026,
OPP00635,REP030,PRD07,Inbound,W.,Qualified,104.93,2026-08-22,
OPP00636,REP032,PRD11,Outbound,W.,Qualified,115.67,25-Apr-2026,
OPP00637,REP002,PRD03,Inbound,,Closed Lost,470.11,2026-03-06,07/05/2026
OPP00638,REP007,PRD05,Inbound,E.,Closed Won,1467.34,18-Jul-2026,29-Aug-2026
OPP00639,REP032,PRD11,Inbound,west ,Closed Won,2321.97,08/28/2026,2026-08-28
OPP00640,REP016,PRD15,Referral,SOUTH,Lead,2044.91,2025-08-26,
OPP00641,REP022,PRD02,Partner,Centrl,Proposal,115.82,2026-01-02,
OPP00642,REP037,PRD04,Outbound,EAST,Lead,46.72,02/12/2026,
OPP00643,REP020,PRD08,Outbound,west ,Closed Won,698.5,12/27/2025,31-Jan-2026
OPP00644,REP024,PRD12,Outbound,NORTH,Qualified,53.26,06/06/2026,
OPP00645,REP014,PRD11,Outbound,SOUTH,Proposal,469.31,18-Sep-2025,
OPP00646,REP008,PRD06,Inbound,east,Closed Won,539.29,2025-09-20,03/11/2026
OPP00647,REP017,PRD08,Outbound,WEST,Closed Won,2656.35,2025-11-10,08/06/2026
OPP00648,REP022,PRD13,Inbound,Central,Qualified,5.64,2026-02-21,
OPP00649,REP036,PRD10,Partner,central,Qualified,30.68,26-Jul-2025,
OPP00650,REP007,PRD03,Inbound,east,Proposal,439.43,08/08/2025,
OPP00651,REP040,PRD08,Inbound,SOUTH,Proposal,1472.58,2026-03-12,
OPP00652,REP017,PRD09,Outbound,west ,Lead,679.64,2025-08-16,
OPP00653,REP007,PRD11,Outbound,East,Closed Lost,552.33,16-Feb-2026,2026-07-05
OPP00654,REP002,PRD13,Inbound,central,Proposal,165.74,21-Apr-2026,
OPP00655,REP036,PRD13,Outbound,Centrl,Lead,135.3,2026-06-03,
OPP00656,REP021,PRD03,Inbound,SOUTH,Proposal,686.93,10/25/2025,
OPP00657,REP008,PRD03,Outbound,,Qualified,709.23,2026-01-09,
OPP00658,REP013,PRD08,Inbound,Centrl,Lead,5281.67,08/20/2026,
OPP00659,REP024,PRD04,Inbound,N.,Lead,48.48,2026-05-20,
OPP00660,REP010,PRD06,Inbound,,Lead,383.16,2025-11-20,
OPP00661,REP037,PRD03,Outbound,east,Lead,684.85,2025-11-13,
OPP00662,REP001,PRD06,Outbound,WEST,Lead,-202.33,2025-11-16,
OPP00663,REP014,PRD02,Partner,South,Proposal,197.16,09/03/2025,
OPP00664,REP035,PRD14,Inbound,EAST,Lead,140.71,2026-04-27,
